593 ... X ... 3792 <- 4016 with probability 0.003906250000000001, 4 rounds
593 ... X ... 3792 <- 4064 with probability 0.003906250000000001, 4 rounds
593 ... X ... 3792 <- 4048 with probability 0.003906250000000001, 4 rounds
593 ... X ... 3792 <- 2032 with probability 0.003906250000000001, 4 rounds
609 ... X ... 237 <- 127 with probability 0.003906250000000001, 4 rounds
609 ... X ... 237 <- 191 with probability 0.003906250000000001, 4 rounds
609 ... X ... 237 <- 223 with probability 0.003906250000000001, 4 rounds
609 ... X ... 237 <- 239 with probability 0.003906250000000001, 4 rounds
609 ... X ... 237 <- 247 with probability 0.003906250000000001, 4 rounds
609 ... X ... 237 <- 251 with probability 0.003906250000000001, 4 rounds
609 ... X ... 237 <- 253 with probability 0.003906250000000001, 4 rounds
609 ... X ... 237 <- 254 with probability 0.003906250000000001, 4 rounds
643 ... X ... 3792 <- 3056 with probability 0.003906250000000001, 4 rounds
643 ... X ... 3792 <- 3952 with probability 0.003906250000000001, 4 rounds
643 ... X ... 3792 <- 3568 with probability 0.003906250000000001, 4 rounds
643 ... X ... 3792 <- 3824 with probability 0.003906250000000001, 4 rounds
643 ... X ... 3792 <- 4016 with probability 0.003906250000000001, 4 rounds
643 ... X ... 3792 <- 4064 with probability 0.003906250000000001, 4 rounds
643 ... X ... 3792 <- 4048 with probability 0.003906250000000001, 4 rounds
643 ... X ... 3792 <- 2032 with probability 0.003906250000000001, 4 rounds
645 ... X ... 237 <- 127 with probability 0.003906250000000001, 4 rounds
645 ... X ... 237 <- 191 with probability 0.003906250000000001, 4 rounds
645 ... X ... 237 <- 223 with probability 0.003906250000000001, 4 rounds
645 ... X ... 237 <- 239 with probability 0.003906250000000001, 4 rounds
645 ... X ... 237 <- 247 with probability 0.003906250000000001, 4 rounds
645 ... X ... 237 <- 251 with probability 0.003906250000000001, 4 rounds
645 ... X ... 237 <- 253 with probability 0.003906250000000001, 4 rounds
645 ... X ... 237 <- 254 with probability 0.003906250000000001, 4 rounds
649 ... X ... 237 <- 127 with probability 0.003906250000000001, 4 rounds
649 ... X ... 237 <- 191 with probability 0.003906250000000001, 4 rounds
649 ... X ... 237 <- 223 with probability 0.003906250000000001, 4 rounds
649 ... X ... 237 <- 239 with probability 0.003906250000000001, 4 rounds
649 ... X ... 237 <- 247 with probability 0.003906250000000001, 4 rounds
649 ... X ... 237 <- 251 with probability 0.003906250000000001, 4 rounds
649 ... X ... 237 <- 253 with probability 0.003906250000000001, 4 rounds
649 ... X ... 237 <- 254 with probability 0.003906250000000001, 4 rounds
657 ... X ... 3792 <- 3056 with probability 0.003906250000000001, 4 rounds
657 ... X ... 3792 <- 3952 with probability 0.003906250000000001, 4 rounds
657 ... X ... 3792 <- 3568 with probability 0.003906250000000001, 4 rounds
657 ... X ... 3792 <- 3824 with probability 0.003906250000000001, 4 rounds
657 ... X ... 3792 <- 4016 with probability 0.003906250000000001, 4 rounds
657 ... X ... 3792 <- 4064 with probability 0.003906250000000001, 4 rounds
657 ... X ... 3792 <- 4048 with probability 0.003906250000000001, 4 rounds
657 ... X ... 3792 <- 2032 with probability 0.003906250000000001, 4 rounds
673 ... X ... 237 <- 127 with probability 0.003906250000000001, 4 rounds
673 ... X ... 237 <- 191 with probability 0.003906250000000001, 4 rounds
673 ... X ... 237 <- 223 with probability 0.003906250000000001, 4 rounds
673 ... X ... 237 <- 239 with probability 0.003906250000000001, 4 rounds
673 ... X ... 237 <- 247 with probability 0.003906250000000001, 4 rounds
673 ... X ... 237 <- 251 with probability 0.003906250000000001, 4 rounds
673 ... X ... 237 <- 253 with probability 0.003906250000000001, 4 rounds
673 ... X ... 237 <- 254 with probability 0.003906250000000001, 4 rounds
705 ... X ... 237 <- 127 with probability 0.003906250000000001, 4 rounds
705 ... X ... 237 <- 191 with probability 0.003906250000000001, 4 rounds
705 ... X ... 237 <- 223 with probability 0.003906250000000001, 4 rounds
705 ... X ... 237 <- 239 with probability 0.003906250000000001, 4 rounds
705 ... X ... 237 <- 247 with probability 0.003906250000000001, 4 rounds
705 ... X ... 237 <- 251 with probability 0.003906250000000001, 4 rounds
705 ... X ... 237 <- 253 with probability 0.003906250000000001, 4 rounds
705 ... X ... 237 <- 254 with probability 0.003906250000000001, 4 rounds
705 ... X ... 3342 <- 1807 with probability 0.003906250000000001, 4 rounds
705 ... X ... 3342 <- 3853 with probability 0.003906250000000001, 4 rounds
705 ... X ... 3342 <- 3599 with probability 0.003906250000000001, 4 rounds
705 ... X ... 3342 <- 3851 with probability 0.003906250000000001, 4 rounds
705 ... X ... 3342 <- 3847 with probability 0.003906250000000001, 4 rounds
705 ... X ... 3342 <- 2831 with probability 0.003906250000000001, 4 rounds
705 ... X ... 3342 <- 3854 with probability 0.003906250000000001, 4 rounds
705 ... X ... 3342 <- 3343 with probability 0.003906250000000001, 4 rounds
705 ... X ... 3792 <- 3056 with probability 0.003906250000000001, 4 rounds
705 ... X ... 3792 <- 3952 with probability 0.003906250000000001, 4 rounds
705 ... X ... 3792 <- 3568 with probability 0.003906250000000001, 4 rounds
705 ... X ... 3792 <- 3824 with probability 0.003906250000000001, 4 rounds
705 ... X ... 3792 <- 4016 with probability 0.003906250000000001, 4 rounds
705 ... X ... 3792 <- 4064 with probability 0.003906250000000001, 4 rounds
705 ... X ... 3792 <- 4048 with probability 0.003906250000000001, 4 rounds
705 ... X ... 3792 <- 2032 with probability 0.003906250000000001, 4 rounds
706 ... X ... 3792 <- 3056 with probability 0.003906250000000001, 4 rounds
706 ... X ... 3792 <- 3952 with probability 0.003906250000000001, 4 rounds
706 ... X ... 3792 <- 3568 with probability 0.003906250000000001, 4 rounds
706 ... X ... 3792 <- 3824 with probability 0.003906250000000001, 4 rounds
706 ... X ... 3792 <- 4016 with probability 0.003906250000000001, 4 rounds
706 ... X ... 3792 <- 4064 with probability 0.003906250000000001, 4 rounds
706 ... X ... 3792 <- 4048 with probability 0.003906250000000001, 4 rounds
706 ... X ... 3792 <- 2032 with probability 0.003906250000000001, 4 rounds
708 ... X ... 237 <- 127 with probability 0.003906250000000001, 4 rounds
708 ... X ... 237 <- 191 with probability 0.003906250000000001, 4 rounds
708 ... X ... 237 <- 223 with probability 0.003906250000000001, 4 rounds
708 ... X ... 237 <- 239 with probability 0.003906250000000001, 4 rounds
708 ... X ... 237 <- 247 with probability 0.003906250000000001, 4 rounds
708 ... X ... 237 <- 251 with probability 0.003906250000000001, 4 rounds
708 ... X ... 237 <- 253 with probability 0.003906250000000001, 4 rounds
708 ... X ... 237 <- 254 with probability 0.003906250000000001, 4 rounds
712 ... X ... 237 <- 127 with probability 0.003906250000000001, 4 rounds
712 ... X ... 237 <- 191 with probability 0.003906250000000001, 4 rounds
712 ... X ... 237 <- 223 with probability 0.003906250000000001, 4 rounds
712 ... X ... 237 <- 239 with probability 0.003906250000000001, 4 rounds
712 ... X ... 237 <- 247 with probability 0.003906250000000001, 4 rounds
712 ... X ... 237 <- 251 with probability 0.003906250000000001, 4 rounds
712 ... X ... 237 <- 253 with probability 0.003906250000000001, 4 rounds
712 ... X ... 237 <- 254 with probability 0.003906250000000001, 4 rounds
720 ... X ... 3792 <- 3056 with probability 0.003906250000000001, 4 rounds
720 ... X ... 3792 <- 3952 with probability 0.003906250000000001, 4 rounds
720 ... X ... 3792 <- 3568 with probability 0.003906250000000001, 4 rounds
720 ... X ... 3792 <- 3824 with probability 0.003906250000000001, 4 rounds
720 ... X ... 3792 <- 4016 with probability 0.003906250000000001, 4 rounds
720 ... X ... 3792 <- 4064 with probability 0.003906250000000001, 4 rounds
720 ... X ... 3792 <- 4048 with probability 0.003906250000000001, 4 rounds
720 ... X ... 3792 <- 2032 with probability 0.003906250000000001, 4 rounds
736 ... X ... 237 <- 127 with probability 0.003906250000000001, 4 rounds
736 ... X ... 237 <- 191 with probability 0.003906250000000001, 4 rounds
736 ... X ... 237 <- 223 with probability 0.003906250000000001, 4 rounds
736 ... X ... 237 <- 239 with probability 0.003906250000000001, 4 rounds
736 ... X ... 237 <- 247 with probability 0.003906250000000001, 4 rounds
736 ... X ... 237 <- 251 with probability 0.003906250000000001, 4 rounds
736 ... X ... 237 <- 253 with probability 0.003906250000000001, 4 rounds
736 ... X ... 237 <- 254 with probability 0.003906250000000001, 4 rounds
780 ... X ... 237 <- 127 with probability 0.003906250000000001, 4 rounds
780 ... X ... 237 <- 191 with probability 0.003906250000000001, 4 rounds
780 ... X ... 237 <- 223 with probability 0.003906250000000001, 4 rounds
780 ... X ... 237 <- 239 with probability 0.003906250000000001, 4 rounds
780 ... X ... 237 <- 247 with probability 0.003906250000000001, 4 rounds
780 ... X ... 237 <- 251 with probability 0.003906250000000001, 4 rounds
